,obj_id,area[ha],ativo[ha],coda,mean[$/ha],ecoserv,prob_deforest,price[$]
14325,737052,384.352,8.794773865,2,9772.0,0.579484931,0.7510040159999999,3755887.744
6199,288731,1411.63,589.3103027000001,2,2661.7,0.410654029,0.6728733109999999,3757335.5710000005
25499,1382728,1095.36,39.44511414,2,3430.433333,0.629117846,0.273092369,3757559.4560000002
8212,393293,554.258,184.5158936,2,6779.7,0.435276137,0.861445783,3757702.963
16892,875337,748.58,214.56389309999997,2,5020.75,0.572725676,0.066934404,3758433.035
24149,1305871,625.524,2.29654808,2,6008.6,0.60371708,0.7269076309999999,3758523.506
6251,289465,873.5989999999999,327.89523310000004,2,4303.266667,0.438758452,0.70854848,3759329.457
18754,968964,397.65,231.23605809999998,2,9459.0,0.62448877,0.6091030789999999,3761371.35
5402,266137,875.5060000000001,83.08943789,2,4297.1,0.540614814,0.730923695,3762136.833
4318,236485,1542.47,53.31315920000001,2,2439.7,0.483940145,0.321285141,3763164.059
14398,739772,499.35,19.35062562,2,7541.333333,0.566840582,0.78313253,3765764.8
12989,697188,463.665,51.04788511,2,8121.8,0.629247608,0.0,3765794.397
9814,462608,873.5989999999999,1.031968795,2,4311.9,0.44688522799999997,0.0,3766871.528
6893,313539,436.48199999999997,34.97261048,2,8631.8,0.538377611,0.522088353,3767625.328
15748,780880,686.4889999999999,419.7858825,2,5488.8,0.618174046,0.522662077,3768000.8230000003
7629,368566,1217.82,219.4155792,2,3094.6,0.7144325359999999,0.660240964,3768665.772
15625,777794,695.5889999999999,196.2650635,2,5418.72,0.500534381,0.835341365,3769202.026
24770,1345148,710.445,316.8205567,2,5305.8,0.614747715,0.661646586,3769479.0810000002
6202,288777,973.785,320.5152405,2,3872.833333,0.49086784200000005,0.86033021,3771307.0069999998
6177,288597,953.325,444.2097534,2,3955.96,0.48449878,0.267981015,3771315.567
1242,55213,900.253,171.5282914,2,4190.95,0.510287945,0.072289157,3772915.31
27046,1529336,916.757,0.7174221,2,4115.8,0.7178561290000001,0.0,3773188.461
19637,1012456,1528.05,958.4359925000001,2,2469.3,0.538015437,0.06827309200000001,3773213.865
4171,208470,1166.59,3.02825891,2,3234.4,0.558177981,0.0,3773218.6960000005
4173,208472,1166.6,3.02825891,2,3234.4,0.558177981,0.0,3773251.04
14919,752618,497.70599999999996,32.50893556,2,7582.0,0.57379435,0.0,3773606.892
14541,745304,371.31300000000005,35.81017762,2,10163.0,0.62755252,0.453815261,3773654.019
3254,190809,664.018,431.6115051,2,5686.2,0.6914154140000001,0.3708166,3775739.152
16067,834858,895.523,582.0863465,2,4217.075,0.53190603,0.20582329300000002,3776487.655
28440,1638594,247.421,35.18256226,2,15272.8,0.62248357,0.771084337,3778811.4489999996
5820,280719,1041.59,368.3118683,2,3628.6333329999998,0.493842034,0.43819723299999996,3779548.1939999997
22346,1217985,1110.81,191.7061157,2,3402.7,0.581065955,0.074698795,3779753.187
52,7827,652.4680000000001,83.98141784,2,5797.6,0.433559329,0.949799197,3782748.477
26932,1517288,755.2610000000001,72.58163452,2,5014.1,0.581898561,0.607429719,3786954.18
6539,297423,836.5889999999999,27.7228363,2,4527.8,0.272654178,0.10441767099999999,3787907.6739999996
1495,97697,1534.62,1.4865818000000002,2,2469.3,0.6649774310000001,0.44578313299999994,3789437.166
5399,266119,891.7739999999999,92.56170655,2,4249.74,0.5173423739999999,0.854618474,3789807.639
6894,313543,436.48199999999997,128.8848358,2,8684.0,0.54803426,0.40562249,3790409.688
24175,1310344,631.056,17.9944458,2,6006.54,0.583809325,0.7228915659999999,3790463.106
24176,1310345,631.06,17.9944458,2,6006.54,0.583809325,0.7228915659999999,3790487.1319999998
19935,1022752,1160.44,237.21082769999998,2,3266.65,0.48085916,0.21586345399999998,3790751.3260000004
24250,1315037,1072.3,98.13652344,2,3536.6,0.551024803,0.42168674700000003,3792296.18
21070,1116870,473.973,238.1996002,2,8001.5,0.62037196,0.8062249,3792494.96
27163,1537989,885.752,8.52890014,2,4282.9,0.663694854,0.40562249,3793587.2410000004
12823,687696,937.263,421.4124084,2,4047.8,0.553786691,0.307515777,3793853.171
21551,1166997,287.8,2.118136345,2,13183.8,0.5607721210000001,0.8072289159999999,3794297.64
7729,374269,1445.84,21.69435255,2,2624.7,0.434839032,0.032128514,3794896.248
6338,290765,1345.54,874.1388367000001,2,2820.463636,0.511182546,0.302208835,3795046.6410000003
8078,390296,701.561,102.9107178,2,5409.64,0.441347127,0.522088353,3795192.4480000003
932,41622,697.8910000000001,69.12297442,2,5438.8,0.385130043,0.495983936,3795689.5710000005
18578,961161,416.17199999999997,8.13032229,2,9122.4,0.544917337,0.0,3796487.453
18579,961162,416.17900000000003,8.13032229,2,9122.4,0.544917337,0.0,3796551.31
17064,889896,501.99300000000005,49.08575895,2,7563.55,0.639804165,0.7242302540000001,3796849.155
22538,1230159,590.694,118.0317261,2,6430.8,0.586907479,0.516064257,3798634.975
24055,1302991,755.177,110.03532709999999,2,5030.3,0.613980897,0.73253012,3798766.863
19306,991911,514.797,36.73358762,2,7382.2,0.542680884,0.789156627,3800334.413
19307,991912,514.8009999999999,36.73358762,2,7382.2,0.542680884,0.789156627,3800363.942
13925,725938,502.966,206.4293045,2,7561.4,0.5772393920000001,0.851405622,3803127.1119999997
19222,988659,712.455,128.7331573,2,5338.1,0.529425747,0.8125836679999999,3803156.0360000003
6703,303813,689.3530000000001,109.7738281,2,5518.75,0.5069500610000001,0.5742971889999999,3804366.869
8214,393296,554.258,156.89688569999998,2,6865.1,0.427155389,0.626506024,3805036.5960000004
8037,389227,603.226,132.6881271,2,6310.0,0.48020428299999995,0.345381526,3806356.06
7401,355585,899.355,511.64110719999996,2,4233.671429,0.5172937160000001,0.654618474,3807573.568
22577,1232639,1015.34,187.9448364,2,3750.68,0.628720194,0.22322623800000002,3808215.4310000003
7817,379885,840.07,138.25611569999998,2,4534.466667000001,0.590788743,0.565818831,3809269.413
18612,963462,545.511,36.29873656,2,6983.2,0.577452092,0.7269076309999999,3809412.415
6789,308937,1534.94,417.9990112,2,2482.25,0.5279503329999999,0.8804105309999999,3810104.815
9169,434218,751.4169999999999,252.5334991,2,5071.033332999999,0.420328039,0.362784471,3810460.6539999996
4861,249593,326.882,202.896901,1,11658.5,0.5536966879999999,0.595716198,3810953.797
3022,186189,896.4639999999999,23.16251087,2,4251.1,0.7143390759999999,0.0,3810958.11
8119,391189,570.165,2.78535156,2,6685.76,0.44033954,0.642570281,3811986.35
6796,309137,1557.76,968.0116211000001,2,2447.1,0.505199924,0.524849398,3811994.4960000003
24119,1304809,678.701,82.7319458,2,5617.9,0.614918947,0.740963855,3812874.348
4317,236483,1542.47,214.99008790000002,2,2472.075,0.512802712,0.184430028,3813101.525
24,7411,544.515,106.91046750000001,2,7005.4,0.380283583,0.787148594,3814545.381
20145,1032193,790.3530000000001,153.17948909999998,2,4826.7,0.5659645010000001,0.8708165999999999,3814796.825
20144,1032192,790.3960000000001,153.17948909999998,2,4826.7,0.5659645010000001,0.8708165999999999,3815004.373
5974,284179,338.54,7.62318726,1,11273.6,0.616512356,0.8072289159999999,3816564.5439999998
17041,887461,328.207,11.48901291,2,11633.7,0.629027674,0.771084337,3818261.776
17040,887460,328.208,11.48901291,2,11633.7,0.629027674,0.771084337,3818273.41
2697,177361,919.92,2.53640156,2,4151.2,0.610903251,0.0,3818771.9039999996
19663,1012726,1552.15,742.6217468,2,2460.842857,0.529017849,0.225264695,3819597.2410000004
17253,896884,1243.85,86.10411987,2,3071.166667,0.49972983,0.738955823,3820070.6580000003
8635,402910,962.665,29.37815856,2,3969.7,0.5081748229999999,0.240963855,3821491.25
6101,287379,972.4830000000001,402.3449341,2,3929.875,0.492074994,0.59437751,3821736.63
26453,1456658,1025.65,191.43276369999998,2,3726.5285710000003,0.5594315529999999,0.642068273,3822114.0289999996
6900,313541,436.48199999999997,2.384444075,2,8762.3,0.54337436,0.0,3824586.229
14113,732710,781.09,365.9574219,2,4897.2,0.60010528,0.767068273,3825153.9480000003
10551,513190,778.507,55.83453486,2,4913.7,0.473103161,0.0,3825349.8460000004
19497,1006546,1354.38,28.54204406,2,2824.5,0.543521513,0.771084337,3825446.31
13517,708634,356.842,6.447480795,2,10720.75,0.530945415,0.598393574,3825613.872
19532,1010343,1108.0,560.2647034,2,3453.68,0.531003322,0.304216867,3826677.44
4277,233689,1304.74,396.2353088,2,2933.033333,0.527062852,0.718875502,3826845.9110000003
22082,1205119,947.415,164.16475830000002,2,4039.4,0.737150732,0.148959474,3826988.151
14225,734654,480.32300000000004,17.83274386,2,7968.0,0.588588028,0.730923695,3827213.664
10035,476062,707.3810000000001,52.17474977,2,5411.1,0.333551722,0.7269076309999999,3827709.329
58,7995,589.514,123.6969818,2,6500.32,0.44623836,0.866800535,3832029.644
24002,1300436,1112.88,454.9432953,2,3444.3,0.59779284,0.682730924,3833092.584
16277,844867,709.112,227.5269623,2,5405.9,0.607025194,0.7295850070000001,3833388.561
23541,1287442,738.443,39.5692627,2,5191.885714,0.683148759,0.515662651,3833911.663
12379,676138,728.471,19.22373352,2,5263.0,0.549592787,0.46184739,3833942.873
13512,709672,421.962,4.82323914,2,9086.4,0.671607889,0.771084337,3834115.517
13016,698498,644.648,77.05774231,2,5951.95,0.701661137,0.7228915659999999,3836912.664
18930,972708,324.601,37.20115354,2,11824.0,0.569752871,0.0,3838082.224
23153,1273582,999.1039999999999,44.0038971,2,3841.525,0.6821120629999999,0.084337349,3838082.994
23611,1288582,947.5210000000001,189.4263794,2,4052.03,0.6688712,0.207831325,3839383.518
7685,370351,1276.81,202.2304871,2,3007.033333,0.69842704,0.13769363199999998,3839410.23
7686,370352,1276.81,202.2304871,2,3007.033333,0.69842704,0.13769363199999998,3839410.23
20623,1077010,1155.27,91.98777161,2,3324.0,0.49327343700000004,0.651941098,3840117.48
12549,680200,726.437,278.3703522,2,5286.55,0.532254079,0.885542169,3840345.522
28208,1614004,871.329,34.1145691,2,4407.6,0.664581957,0.714859438,3840469.7
12489,678258,633.357,235.641333,2,6063.7,0.551998465,0.43373494,3840486.841
6259,289577,993.557,507.56550899999996,2,3865.68,0.459284554,0.18955823300000002,3840773.4239999996
21230,1138664,517.216,80.27889405,2,7430.9,0.525939697,0.6767068270000001,3843380.374
5247,259199,196.27200000000002,88.32236863,1,19583.4,0.5426520779999999,0.655957162,3843673.085
22266,1212905,852.56,33.90597534,2,4509.95,0.562552148,0.36746988,3845002.972
2434,172181,1507.92,693.8321593999999,2,2550.35,0.579012369,0.202811245,3845723.772
27359,1550172,791.16,0.27710564,2,4861.2,0.7189264890000001,0.0,3845986.992
5270,260019,341.2,22.57136381,1,11273.0,0.625156089,0.895582329,3846347.6
15439,772482,1249.42,646.5551697000001,2,3078.9461539999998,0.464657164,0.272231784,3846896.9039999996
22395,1220959,970.513,168.29086909999998,2,3964.0,0.74082198,0.631526104,3847113.5319999997
17849,915889,425.708,51.69221346,2,9037.1,0.606172379,0.8072289159999999,3847165.767
7815,379870,852.227,139.3350708,2,4516.2,0.58882531,0.740963855,3848827.577
6630,298345,708.804,40.17674409,2,5431.266667,0.297914742,0.49971313799999995,3849703.538
16457,864316,413.656,83.87652285,2,9308.7,0.50022432,0.771084337,3850599.607
16456,864315,413.656,83.87652285,2,9308.7,0.50022432,0.771084337,3850599.607
23677,1289566,900.21,92.9340271,2,4277.8,0.60005401,0.191767068,3850918.338
18965,975319,509.18,24.06740112,2,7563.333333,0.65575878,0.797188755,3851098.067
15596,777226,642.828,196.6071991,2,5992.1,0.56088511,0.797188755,3851889.659
12371,675874,508.17400000000004,180.1335327,2,7583.46,0.566943292,0.5542168670000001,3853717.202
10865,528124,303.809,15.48673706,2,12692.1,0.612547117,0.0,3855974.209
22797,1242511,1158.25,10.98545532,2,3329.2,0.639255381,0.0,3856045.9
7380,353995,1333.77,371.4253174,2,2892.744444,0.5698506010000001,0.7840249890000001,3858255.758
13886,723772,1438.12,60.19649658,2,2683.9,0.58257894,0.757028112,3859770.268
579,31687,775.0269999999999,36.00431518,2,4980.2,0.5593213779999999,0.710843373,3859789.465
4584,243705,565.415,28.59775086,2,6827.28,0.45920226299999994,0.7686746990000001,3860246.521
6711,304135,727.1,308.27404939999997,2,5309.42,0.47919623100000003,0.612048193,3860479.2819999997
15448,772806,1306.05,289.56674810000004,2,2956.877778,0.467128618,0.322088353,3861830.222
6686,303585,944.168,613.6637939,2,4092.966667,0.5332774,0.543994158,3864448.152
15790,783932,1209.85,498.07258909999996,2,3194.5,0.53744168,0.6901893290000001,3864865.825
21025,1112010,530.115,28.65539475,2,7292.0,0.5607649889999999,0.0,3865598.58
23673,1289494,976.562,174.5010132,2,3959.177778,0.668698737,0.3145917,3866382.5689999997
23674,1289495,976.562,174.5010132,2,3959.177778,0.668698737,0.3145917,3866382.5689999997
1406,77415,1157.82,39.06339416,2,3340.033333,0.598301162,0.10240963900000001,3867157.394
22858,1247539,1112.88,146.24423059999998,2,3475.5,0.597741695,0.710843373,3867814.44
16284,846159,551.0790000000001,0.423599265,2,7019.6,0.556185946,0.710843373,3868354.148
12918,691120,194.395,72.73146898,1,19899.5,0.5468360760000001,0.0,3868363.3030000003
25766,1393760,610.258,91.71728516,2,6343.4,0.5930288,0.7858099059999999,3871110.597
12498,678358,482.06199999999995,22.08058777,2,8031.433333,0.5820937860000001,0.851405622,3871648.816
18678,965343,479.994,263.24393,2,8069.333333,0.578693139,0.439759036,3873231.584
25201,1366250,1158.25,27.30650634,2,3344.05,0.646143486,0.705823293,3873245.913
24975,1350826,389.98199999999997,45.99638062,2,9932.1,0.629830598,0.771084337,3873340.222
20921,1105756,250.507,31.27545166,2,15464.8,0.615175485,0.975903614,3874040.6539999996
22244,1212131,1104.87,86.39132385,2,3506.7,0.482641675,0.144578313,3874447.6289999997
2776,181301,542.572,33.22151662,2,7141.6,0.7134613129999999,0.44578313299999994,3874832.195
25668,1389617,869.579,20.5298996,2,4456.2,0.6633032529999999,0.524096386,3875017.94
25669,1389618,869.592,20.5298996,2,4456.2,0.6633032529999999,0.524096386,3875075.87
18370,950673,350.505,9.60759812,2,11056.0,0.642317679,0.0,3875183.28
4517,242773,650.7090000000001,20.73604126,2,5956.2,0.523321605,0.5783132529999999,3875752.9460000005
19464,1001526,752.951,77.66869505,2,5147.8,0.568525605,0.730923695,3876041.1580000003
26606,1470590,724.8989999999999,10.87879638,2,5347.8,0.630408758,0.785140562,3876614.872
9444,445895,943.735,209.97182310000002,2,4108.4,0.493582079,0.8433734940000001,3877240.874
26339,1447398,885.752,168.44895019999998,2,4377.5,0.664942087,0.506024096,3877379.38
26513,1460892,331.76,56.540448,1,11688.5,0.631715433,0.424364123,3877776.76
17125,891484,555.158,33.85229035,2,6985.0,0.576032542,0.0,3877778.63
5022,251555,580.185,86.99896852,2,6683.7,0.48901179,0.851405622,3877782.4839999997
16161,839478,274.568,149.26501919999998,2,14124.5,0.559917012,0.772423025,3878135.716
23631,1288843,621.424,79.81176758,2,6241.25,0.681308768,0.6927710840000001,3878462.54
19496,1006545,1373.39,28.54204406,2,2824.5,0.543521513,0.771084337,3879140.055
6146,288125,909.574,42.41271976,2,4265.033332999999,0.459149168,0.651941098,3879363.4289999995
16276,844866,717.757,227.5269623,2,5405.9,0.607025194,0.7295850070000001,3880122.566
8862,408800,1418.33,33.42091844,2,2735.7,0.455163606,0.0,3880125.381
11846,605253,778.507,19.37967844,2,4984.5,0.47529419700000003,0.425702811,3880468.142
11864,608461,269.315,53.76226806,2,14412.1,0.6045159929999999,0.598393574,3881394.712
20235,1038190,533.1519999999999,216.25025330000003,2,7280.6,0.683449682,0.740963855,3881666.4510000004
5628,277741,328.25800000000004,120.94464950000001,1,11826.2,0.5193536320000001,0.797188755,3882044.76
24045,1302784,845.305,8.06105958,2,4593.5,0.611432656,0.6822289159999999,3882908.517
6542,297541,926.962,84.02174146,2,4189.0,0.308607963,0.7269076309999999,3883043.818
18453,955345,705.918,0.28794558,2,5502.0,0.624363486,0.78313253,3883960.836
18452,955344,705.925,0.28794558,2,5502.0,0.624363486,0.78313253,3883999.35
21859,1196451,799.564,89.89354248,2,4859.457143,0.667883938,0.6144578310000001,3885446.9910000004
2605,176051,1304.18,58.58742826,2,2979.7,0.573027264,0.959839357,3886065.146
3066,187746,1286.19,135.8387055,2,3022.1,0.510214067,0.522088353,3886994.7989999996
21779,1194273,996.1460000000001,73.33248292,2,3902.1625,0.642448905,0.639000446,3887123.566
15530,775258,683.632,47.90727845,2,5686.1,0.5820788060000001,0.8072289159999999,3887199.915
280,14369,862.186,430.0993317,2,4512.5,0.321592224,0.653471027,3890614.325
22573,1232233,1195.35,89.42668458,2,3254.8,0.624787998,0.262829094,3890625.18
12893,690464,881.5160000000001,373.9851166,2,4414.033332999999,0.579378975,0.607429719,3891041.008
28158,1610702,534.207,30.70914916,2,7284.5,0.625501084,0.855421687,3891430.892
21867,1196917,975.2180000000001,195.042981,2,3990.52,0.638167887,0.075301205,3891626.933
17700,907206,398.754,16.45058597,2,9759.55,0.56854807,0.787148594,3891659.6010000003
1004,42558,848.675,104.8667923,2,4589.2,0.42167435799999997,0.269076305,3894739.31
15167,764744,1463.32,734.8727173,2,2661.7,0.5807788,0.7281433429999999,3894918.8439999996
5576,274959,744.425,11.58044586,2,5232.3,0.440684578,0.6345381529999999,3895054.9269999997
24621,1332103,776.8589999999999,106.87578130000001,2,5015.442857,0.74447222,0.759609868,3896291.923
3021,186188,916.757,23.16251087,2,4251.1,0.7143390759999999,0.0,3897225.683
13165,702414,1571.82,807.4738892000001,2,2480.4,0.482504517,0.450803213,3898742.328
1107,43075,794.4019999999999,157.4777321,2,4908.0,0.423806409,0.7510040159999999,3898925.0160000003
16468,865779,420.582,241.37820130000003,2,9271.5,0.6084496629999999,0.7164658629999999,3899426.0130000003
17683,905047,1067.2,114.6177979,2,3654.4,0.7103643270000001,0.401606426,3899975.68
17682,905046,1067.21,114.6177979,2,3654.4,0.7103643270000001,0.401606426,3900012.224
5659,278193,565.56,214.41259759999997,2,6896.6,0.593842713,0.77811245,3900441.0960000004
2924,185442,805.813,53.02506406,2,4842.3,0.540736299,0.8574297190000001,3901988.29
22391,1220595,663.8889999999999,12.39816894,2,5877.52,0.65940422,0.712449799,3902020.875
24654,1333514,619.379,91.4664795,2,6300.466667000001,0.593123623,0.539491299,3902376.744
16510,868185,991.485,120.4857453,2,3935.9714289999997,0.6030100979999999,0.568559954,3902456.6319999998
